,id,report_id,ticker,company,date,source,doc_type,item,section_type,section_heading,chunk_index,page_start,page_end,text,source_file
100,0001397187-23-000043-0,0001397187-23-000043,LULU,,2023-08-31,sec,8-K,2.02,results,Results of Operations and Financial Condition (8-K),0,,,"On August 31, 2023, lululemon athletica inc. (the ""Company"") issued a press release announcing its financial results for the second quarter ended July 30, 2023 and certain other information. A copy of the Company's press release is attached hereto as Exhibit 99.1 and is incorporated herein by reference. As previously announced, the Company has scheduled a conference call for 4:30 p.m. Eastern time on August 31, 2023 to discuss its financial results.",nlp\raw_data\sec_filings_8k\lulu\8-K\0001397187-23-000043.txt
101,0001397187-23-000051-0,0001397187-23-000051,LULU,,2023-12-07,sec,8-K,2.02,results,Results of Operations and Financial Condition (8-K),0,,,"On December 7, 2023, lululemon athletica inc. (the ""Company"") issued a press release announcing its financial results for the third quarter ended October 29, 2023 and certain other information. A copy of the Company's press release is attached hereto as Exhibit 99.1 and is incorporated herein by reference. As previously announced, the Company has scheduled a conference call for 4:30 p.m. Eastern time on December 7, 2023 to discuss its financial results.",nlp\raw_data\sec_filings_8k\lulu\8-K\0001397187-23-000051.txt
102,0001397187-23-000051-0,0001397187-23-000051,LULU,,2023-12-07,sec,8-K,8.01,results,Other Events (8-K),0,,,"On November 29, 2023, the board of directors approved a new stock repurchase program for up to $1 billion of the Company's common shares. The repurchase authorization has no time limit and does not require the repurchase of a minimum number of shares. Common shares may be repurchased on the open market, in block trades, or in privately negotiated transactions, including under plans complying with the provisions of Rule 10b5-1 and Rule 10b-18 of the Securities Exchange Act of 1934. The timing and actual number of common shares to be repurchased will depend upon market conditions, eligibility to trade, and other factors.",nlp\raw_data\sec_filings_8k\lulu\8-K\0001397187-23-000051.txt
103,0001397187-24-000002-0,0001397187-24-000002,LULU,,2024-01-08,sec,8-K,7.01,results,Regulation FD Disclosure (8-K),0,,,"On January 8, 2024, lululemon athletica inc. (the “Company”) issued a press release updating revenue and earnings expectations for the fourth fiscal quarter of 2023 ending January 28, 2024, and including certain other information. The Company is furnishing a copy of the press release as Exhibit 99.1 hereto.",nlp\raw_data\sec_filings_8k\lulu\8-K\0001397187-24-000002.txt
104,0001397187-24-000009-0,0001397187-24-000009,LULU,,2024-03-21,sec,8-K,2.02,results,Results of Operations and Financial Condition (8-K),0,,,"On March 21, 2024, lululemon athletica inc. (the ""Company"") issued a press release announcing its financial results for the fourth quarter and full year ended January 28, 2024 and certain other information. A copy of the Company's press release is attached hereto as Exhibit 99.1 and is incorporated herein by reference. As previously announced, the Company has scheduled a conference call for 4:30 p.m. Eastern time on March 21, 2024 to discuss its financial results.",nlp\raw_data\sec_filings_8k\lulu\8-K\0001397187-24-000009.txt
105,0001397187-24-000023-0,0001397187-24-000023,LULU,,2024-06-05,sec,8-K,2.02,results,Results of Operations and Financial Condition (8-K),0,,,"On June 5, 2024, lululemon athletica inc. (the ""Company"") issued a press release announcing its financial results for the first quarter ended April 28, 2024 and certain other information. A copy of the Company's press release is attached hereto as Exhibit 99.1 and is incorporated herein by reference. As previously announced, the Company has scheduled a conference call for 4:30 p.m. Eastern time on June 5, 2024 to discuss its financial results.",nlp\raw_data\sec_filings_8k\lulu\8-K\0001397187-24-000023.txt
106,0001397187-24-000023-0,0001397187-24-000023,LULU,,2024-06-05,sec,8-K,8.01,results,Other Events (8-K),0,,,"As reported in the Company's fiscal 2023 Annual Report on Form 10-K filed with the SEC on March 21, 2024, during the fourth quarter of 2023, the Company made changes to its identified operating segments. For comparability purposes, it has recast the quarterly prior period segment data for fiscal 2023 to reflect the change and included this information in the attached Exhibit 99.2. This recast only affects the Company's segment reporting and does not change its consolidated operating net revenue, income from operations, or net income.",nlp\raw_data\sec_filings_8k\lulu\8-K\0001397187-24-000023.txt
107,0001397187-24-000033-0,0001397187-24-000033,LULU,,2024-08-29,sec,8-K,2.02,results,Results of Operations and Financial Condition (8-K),0,,,"On August 29, 2024, lululemon athletica inc. (the ""Company"") issued a press release announcing its financial results for the second quarter ended July 28, 2024 and certain other information. A copy of the Company's press release is attached hereto as Exhibit 99.1 and is incorporated herein by reference. As previously announced, the Company has scheduled a conference call for 4:30 p.m. Eastern time on August 29, 2024 to discuss its financial results.",nlp\raw_data\sec_filings_8k\lulu\8-K\0001397187-24-000033.txt
108,0001397187-24-000040-0,0001397187-24-000040,LULU,,2024-12-05,sec,8-K,2.02,results,Results of Operations and Financial Condition (8-K),0,,,"On December 5, 2024, lululemon athletica inc. (the ""Company"") issued a press release announcing its financial results for the third quarter ended October 27, 2024 and certain other information. A copy of the Company's press release is attached hereto as Exhibit 99.1 and is incorporated herein by reference. As previously announced, the Company has scheduled a conference call for 4:30 p.m. Eastern time on December 5, 2024 to discuss its financial results.",nlp\raw_data\sec_filings_8k\lulu\8-K\0001397187-24-000040.txt
109,0001397187-24-000040-0,0001397187-24-000040,LULU,,2024-12-05,sec,8-K,8.01,results,Other Events (8-K),0,,,"On December 3, 2024, the board of directors approved a $1.0 billion increase to the Company's existing stock repurchase program. The repurchase authorization has no time limit and does not require the repurchase of a minimum number of shares. Common shares may be repurchased on the open market, in block trades, or in privately negotiated transactions, including under plans complying with the provisions of Rule 10b5-1 and Rule 10b-18 of the Securities Exchange Act of 1934. The timing and actual number of common shares to be repurchased will depend upon market conditions, eligibility to trade, and other factors.",nlp\raw_data\sec_filings_8k\lulu\8-K\0001397187-24-000040.txt
110,0001397187-25-000004-0,0001397187-25-000004,LULU,,2025-01-13,sec,8-K,7.01,results,Regulation FD Disclosure (8-K),0,,,"On January 13, 2025, lululemon athletica inc. (the “Company”) issued a press release updating revenue and earnings expectations for the fourth fiscal quarter of 2024 ending February 2, 2025, and including certain other information. The Company is furnishing a copy of the press release as Exhibit 99.1 hereto.",nlp\raw_data\sec_filings_8k\lulu\8-K\0001397187-25-000004.txt
111,0001397187-25-000012-0,0001397187-25-000012,LULU,,2025-03-27,sec,8-K,2.02,results,Results of Operations and Financial Condition (8-K),0,,,"On March 27, 2025, lululemon athletica inc. (the ""Company"") issued a press release announcing its financial results for the fourth quarter and full year ended February 2, 2025 and certain other information. A copy of the Company's press release is attached hereto as Exhibit 99.1 and is incorporated herein by reference. As previously announced, the Company has scheduled a conference call for 4:30 p.m. Eastern time on March 27, 2025 to discuss its financial results.",nlp\raw_data\sec_filings_8k\lulu\8-K\0001397187-25-000012.txt
112,0001397187-25-000026-0,0001397187-25-000026,LULU,,2025-06-05,sec,8-K,2.02,results,Results of Operations and Financial Condition (8-K),0,,,"On June 5, 2025, lululemon athletica inc. (the ""Company"") issued a press release announcing its financial results for the first quarter ended May 4, 2025 and certain other information. A copy of the Company's press release is attached hereto as Exhibit 99.1 and is incorporated herein by reference. As previously announced, the Company has scheduled a conference call for 4:30 p.m. Eastern time on June 5, 2025 to discuss its financial results.",nlp\raw_data\sec_filings_8k\lulu\8-K\0001397187-25-000026.txt
113,0001397187-25-000038-0,0001397187-25-000038,LULU,,2025-09-04,sec,8-K,2.02,results,Results of Operations and Financial Condition (8-K),0,,,"On September 4, 2025, lululemon athletica inc. (the ""Company"") issued a press release announcing its financial results for the second quarter ended August 3, 2025 and certain other information. A copy of the Company's press release is attached hereto as Exhibit 99.1 and is incorporated herein by reference. As previously announced, the Company has scheduled a conference call for 4:30 p.m. Eastern time on September 4, 2025 to discuss its financial results.",nlp\raw_data\sec_filings_8k\lulu\8-K\0001397187-25-000038.txt
114,0001397187-25-000054-0,0001397187-25-000054,LULU,,2025-12-11,sec,8-K,2.02,results,Results of Operations and Financial Condition (8-K),0,,,"On December 11, 2025, lululemon athletica inc. (the ""Company"") issued a press release announcing its financial results for the third quarter ended November 2, 2025 and certain other information. A copy of the Company's press release is attached hereto as Exhibit 99.1 and is incorporated herein by reference. As previously announced, the Company has scheduled a conference call for 4:30 p.m. Eastern time on December 11, 2025 to discuss its financial results.",nlp\raw_data\sec_filings_8k\lulu\8-K\0001397187-25-000054.txt
115,0001397187-25-000054-0,0001397187-25-000054,LULU,,2025-12-11,sec,8-K,8.01,results,Other Events (8-K),0,,,"On December 3, 2025, the board of directors approved a $1.0 billion increase to the Company's existing stock repurchase program. This program does not have an expiration date or require a minimum number of shares to be repurchased. Repurchases may be made on the open market at prevailing prices or through privately negotiated transactions, including under plans pursuant to Rule 10b5-1 and Rule 10b-18 of the Securities Exchange Act of 1934. The timing and amount of repurchases will depend on market conditions, trading eligibility, and other factors.",nlp\raw_data\sec_filings_8k\lulu\8-K\0001397187-25-000054.txt
116,0000320187-06-000151-0,0000320187-06-000151,NKE,,2006-09-21,sec,8-K,8.01,results,Other Events (8-K),0,,,"John G. Connors 63,088,671 -0- -0-
Timothy D. Cook 63,088,671 -0- -0-
Ralph D. DeNunzio 63,088,671 -0- -0-
Douglas G. Houser 63,088,671 -0- -0-
Philip H. Knight 63,088,671 -0- -0-
Mark G. Parker 63,088,671 -0- -0-
Orin C. Smith 63,088,671 -0- -0-
John R. Thompson, Jr. 63,088,671 -0- -0-",nlp\raw_data\sec_filings_8k\nke\8-K\0000320187-06-000151.txt
117,0000320187-07-000172-0,0000320187-07-000172,NKE,,2007-09-19,sec,8-K,8.01,results,Other Events (8-K),0,,,"The Company's annual meeting of shareholders was held on Monday, September
17, 2007, in Beaverton, Oregon. The following matters were submitted to a
vote of the shareholders, the results of which are as follows:",nlp\raw_data\sec_filings_8k\nke\8-K\0000320187-07-000172.txt
118,0000320187-08-000116-0,0000320187-08-000116,NKE,,2008-09-25,sec,8-K,8.01,results,Other Events (8-K),0,,,"The
Company's annual meeting of shareholders was held on Monday, September 22, 2008,
in Beaverton, Oregon. The following matters were submitted to a vote
of the shareholders, the results of which were as follows:",nlp\raw_data\sec_filings_8k\nke\8-K\0000320187-08-000116.txt
119,0000320187-09-000109-0,0000320187-09-000109,NKE,,2009-09-28,sec,8-K,8.01,results,Other Events (8-K),0,,,"Effective June 1, 2009, the primary financial measure used by the Company to evaluate performance of individual operating segments is Earnings Before Interest and Taxes (“EBIT”) which represents net income before interest income, net and income taxes. Previously, the Company evaluated performance of individual operating segments
based on income before income taxes (previously referred to as “Pre-tax Income”). Financial information has been restated to conform to the new primary financial measure used by the Company. As previously announced, in the third quarter of fiscal 2009 NIKE, Inc. (the “Company”) initiated a reorganization of the NIKE brand into a new model consisting of six geographies. Beginning in the first quarter of fiscal 2010, the Company’s new reportable operating segments for the NIKE brand are: North America, Western
Europe, Central/Eastern Europe, Greater China, Japan, and Emerging Markets. The Company is filing this Current Report on Form 8-K to reclassify historical segment information in accordance with the Company’s current segment structure and to reflect the change in the primary financial measure used by the Company to evaluate performance of individual operating segments as discussed above. * South Africa will remain part of the Central/Eastern Europe operating segment through fiscal 2011. South Africa will become part of the Emerging Markets operating segment in the first quarter of fiscal year 2012. The following list contains major countries in each geography. Some countries have been excluded due to their relatively small revenue contribution:",nlp\raw_data\sec_filings_8k\nke\8-K\0000320187-09-000109.txt
120,0000320187-09-000109-1,0000320187-09-000109,NKE,,2009-09-28,sec,8-K,8.01,results,Other Events (8-K),1,,,"Some countries have been excluded due to their relatively small revenue contribution: Prior to this reorganization, the Company’s reportable operating segments for the NIKE brand were comprised of four regional business units:",nlp\raw_data\sec_filings_8k\nke\8-K\0000320187-09-000109.txt
121,0000320187-09-000111-0,0000320187-09-000111,NKE,,2009-09-29,sec,8-K,8.01,results,Other Events (8-K),0,,,"The Company's annual meeting of shareholders was held on Monday, September 21, 2009, in Beaverton, Oregon. The following matters were submitted to a vote of the shareholders, the results of which were as follows:",nlp\raw_data\sec_filings_8k\nke\8-K\0000320187-09-000111.txt
122,0000320187-12-000158-0,0000320187-12-000158,NKE,,2012-11-15,sec,8-K,8.01,results,Other Events (8-K),0,,,"Today NIKE, Inc. issued a press release announcing that its Board of Directors had declared a two-for-one stock split of both Class A and Class B Common shares. The stock split will be in the form of a 100 percent stock dividend payable on December 24, 2012 to shareholders of record at the close of business December 10, 2012. The text of the release is furnished herewith as Exhibit 99.1.",nlp\raw_data\sec_filings_8k\nke\8-K\0000320187-12-000158.txt
123,0000320187-15-000226-0,0000320187-15-000226,NKE,,2015-11-19,sec,8-K,8.01,results,Other Events (8-K),0,,,"Today NIKE, Inc. issues a press release announcing that its Board of Directors had declared a two-for-one stock split of both Class A and Class B Common shares. The stock split will be in the form of a 100 percent stock dividend payable on December 23, 2015 to shareholders of record at the close of business December 9, 2015. The text of the release is furnished herewith as Exhibit 99.1.",nlp\raw_data\sec_filings_8k\nke\8-K\0000320187-15-000226.txt
124,0000320187-17-000154-0,0000320187-17-000154,NKE,,2017-09-25,sec,8-K,7.01,results,Regulation FD Disclosure (8-K),0,,,"NIKE Inc.’s business model is evolving. Combined with previously communicated shifts the Company has been making toward direct, faster and closer to market business models, Futures Orders have become an increasingly less reliable indicator of NIKE Inc.’s future performance. Over the past year, the Company has accordingly clarified the lesser relevance of Futures Orders reporting. While Futures Orders remain an important element of the Company's supply chain, the Company has not recast reported Futures Orders in accordance with its new operating segments and, beginning with NIKE Inc.’s first quarter of fiscal 2018, will discontinue reporting Futures Orders in its financial disclosures. On June 15, 2017, NIKE, Inc. (the “Company” or “NIKE”) announced the Consumer Direct Offense, a new alignment designed to allow the Company to better serve the consumer personally, at scale. In connection with this new formation, NIKE, Inc. also announced the realignment of its NIKE Brand geographic operating segments into a new structure consisting of four geographies and communicated that financial results for the NIKE Brand will be reported based on these four operating segments beginning in fiscal 2018. On September 25, 2017, the Company furnished changes to its financial disclosures in connection with its new reportable operating segments for the NIKE Brand which are: North America; Europe, Middle East & Africa (EMEA); Greater China; and Asia Pacific & Latin America (APLA). In addition, the Company recast certain historical financial information to reflect the new reportable operating segments which have been posted to its website located at http://investors.nike.com.",nlp\raw_data\sec_filings_8k\nke\8-K\0000320187-17-000154.txt
125,0000320187-17-000154-1,0000320187-17-000154,NKE,,2017-09-25,sec,8-K,7.01,results,Regulation FD Disclosure (8-K),1,,,"In addition, the Company recast certain historical financial information to reflect the new reportable operating segments which have been posted to its website located at http://investors.nike.com. Each NIKE Brand geographic segment operates predominantly in one industry; the design, development, marketing and selling of athletic footwear, apparel and equipment. NIKE Direct operations continue to be managed within each geographic operating segment. Converse continues to be a reportable segment and operates in one industry: the design, marketing, licensing and selling of casual sneakers, apparel and accessories.",nlp\raw_data\sec_filings_8k\nke\8-K\0000320187-17-000154.txt
126,0000320187-19-000075-0,0000320187-19-000075,NKE,,2019-10-22,sec,8-K,7.01,results,Regulation FD Disclosure (8-K),0,,,A copy of the press release is being furnished pursuant to Item 7.01 of Form 8-K and the information included therein shall not be deemed “filed” for purposes of Section 18 of the Securities Exchange Act of 1934 (Exchange Act) or otherwise subject to the liabilities under that Section and shall not be deemed to be incorporated by reference into any filing of NIKE under the Securities Act of 1933 or the Exchange Act.,nlp\raw_data\sec_filings_8k\nke\8-K\0000320187-19-000075.txt
127,0000320187-20-000006-0,0000320187-20-000006,NKE,,2020-02-04,sec,8-K,7.01,results,Regulation FD Disclosure (8-K),0,,,"The information contained in this Current Report shall not be deemed “filed” for purposes of Section 18 of the Securities Exchange Act of 1934, as amended (the “Exchange Act”), or incorporated by reference in any filing under the Securities Act of 1933, as amended, or the Exchange Act, except as shall be expressly set forth by specific reference in such a filing.",nlp\raw_data\sec_filings_8k\nke\8-K\0000320187-20-000006.txt
128,0000320187-20-000008-0,0000320187-20-000008,NKE,,2020-02-18,sec,8-K,7.01,results,Regulation FD Disclosure (8-K),0,,,A copy of the press release is being furnished pursuant to Item 7.01 of Form 8-K and the information included therein shall not be deemed “filed” for purposes of Section 18 of the Securities Exchange Act of 1934 (Exchange Act) or otherwise subject to the liabilities under that Section and shall not be deemed to be incorporated by reference into any filing of NIKE under the Securities Act of 1933 or the Exchange Act.,nlp\raw_data\sec_filings_8k\nke\8-K\0000320187-20-000008.txt
129,0000320187-20-000020-0,0000320187-20-000020,NKE,,2020-05-14,sec,8-K,7.01,results,Regulation FD Disclosure (8-K),0,,,"The information contained in this Current Report shall not be deemed “filed” for purposes of Section 18 of the Securities Exchange Act of 1934, as amended (the “Exchange Act”), or incorporated by reference in any filing under the Securities Act of 1933, as amended, or the Exchange Act, except as shall be expressly set forth by specific reference in such a filing.",nlp\raw_data\sec_filings_8k\nke\8-K\0000320187-20-000020.txt
130,0000320187-20-000022-0,0000320187-20-000022,NKE,,2020-05-27,sec,8-K,7.01,results,Regulation FD Disclosure (8-K),0,,,A copy of the press release is being furnished pursuant to Item 7.01 of Form 8-K and the information included therein shall not be deemed “filed” for purposes of Section 18 of the Securities Exchange Act of 1934 (Exchange Act) or otherwise subject to the liabilities under that Section and shall not be deemed to be incorporated by reference into any filing of NIKE under the Securities Act of 1933 or the Exchange Act.,nlp\raw_data\sec_filings_8k\nke\8-K\0000320187-20-000022.txt
131,0000320187-24-000053-0,0000320187-24-000053,NKE,,2024-09-19,sec,8-K,7.01,results,Regulation FD Disclosure (8-K),0,,,A copy of the press release is being furnished pursuant to Item 7.01 of Form 8-K and the information included therein shall not be deemed “filed” for purposes of Section 18 of the Securities Exchange Act of 1934 (the “Exchange Act”) or otherwise subject to the liabilities under that Section and shall not be deemed to be incorporated by reference into any filing of the Company under the Securities Act of 1933 or the Exchange Act.,nlp\raw_data\sec_filings_8k\nke\8-K\0000320187-24-000053.txt
132,0000320187-25-000020-0,0000320187-25-000020,NKE,,2025-05-05,sec,8-K,7.01,results,Regulation FD Disclosure (8-K),0,,,A copy of the press release is being furnished pursuant to Item 7.01 of Form 8-K and the information included therein shall not be deemed “filed” for purposes of Section 18 of the Securities Exchange Act of 1934 (the “Exchange Act”) or otherwise subject to the liabilities under that Section and shall not be deemed to be incorporated by reference into any filing of the Company under the Securities Act of 1933 or the Exchange Act.,nlp\raw_data\sec_filings_8k\nke\8-K\0000320187-25-000020.txt
133,0000320187-25-000030-0,0000320187-25-000030,NKE,,2025-06-25,sec,8-K,7.01,results,Regulation FD Disclosure (8-K),0,,,A copy of the press release is being furnished pursuant to Item 7.01 of Form 8-K and the information included therein shall not be deemed “filed” for purposes of Section 18 of the Securities Exchange Act of 1934 (the “Exchange Act”) or otherwise subject to the liabilities under that Section and shall not be deemed to be incorporated by reference into any filing of the Company under the Securities Act of 1933 or the Exchange Act.,nlp\raw_data\sec_filings_8k\nke\8-K\0000320187-25-000030.txt
134,0000320187-25-000053-0,0000320187-25-000053,NKE,,2025-07-28,sec,8-K,8.01,results,Other Events (8-K),0,,,"NIKE, Inc. (the “Company”) is voluntarily filing this Current Report on Form 8-K to correct an error relating to the amount of the Company’s product purchase obligations as of May 31, 2025 as disclosed in the Company’s Annual Report on Form 10-K for the year ended May 31, 2025 (the “Annual Report”) under “Management’s Discussion and Analysis of Financial Condition and Results of Operations – Liquidity and Capital Resources.” As disclosed in the Annual Report, product purchase obligations represent Company agreements (including open purchase orders) to purchase products in the ordinary course of business. The amount was overstated in the Annual Report. As corrected, as of May 31, 2025, the Company had product purchase obligations of approximately $5 billion, all of which are payable within the next 12 months.",nlp\raw_data\sec_filings_8k\nke\8-K\0000320187-25-000053.txt
135,0000320187-25-000115-0,0000320187-25-000115,NKE,,2025-12-02,sec,8-K,7.01,results,Regulation FD Disclosure (8-K),0,,,A copy of the press release is being furnished pursuant to Item 7.01 of Form 8-K and the information included therein shall not be deemed “filed” for purposes of Section 18 of the Securities Exchange Act of 1934 (the “Exchange Act”) or otherwise subject to the liabilities under that Section and shall not be deemed to be incorporated by reference into any filing of the Company under the Securities Act of 1933 or the Exchange Act.,nlp\raw_data\sec_filings_8k\nke\8-K\0000320187-25-000115.txt
136,0001193125-13-178088-0,0001193125-13-178088,NKE,,2013-04-26,sec,8-K,8.01,results,Other Events (8-K),0,,,"The terms of the Notes are governed by a base indenture, dated as of April 26, 2013 (the Base Indenture), by and between the Company and Deutsche Bank Trust Company Americas, as trustee
(the Trustee), as supplemented by a supplemental indenture, dated as of April 26, 2013, by and between the Company and the Trustee (the Supplemental Indenture). An affiliate of the Trustee is a lender under the
Companys committed credit facility. The Trustee and its affiliates have also in the past performed, and may continue to perform, cash management, counterparty, financial advisory or other services for the Company, for which they have received,
or may receive, customary fees and commissions. In addition, Deutsche Bank Securities Inc., an affiliate of the Trustee, was an underwriter for the offering of the Notes. Copies of the Base Indenture and the Supplemental Indenture, including the
form of Notes, the terms of which are incorporated herein by reference, are attached as Exhibits 4.1 and 4.2, respectively, to this Current Report on Form 8-K.",nlp\raw_data\sec_filings_8k\nke\8-K\0001193125-13-178088.txt
137,0001193125-15-357983-0,0001193125-15-357983,NKE,,2015-10-29,sec,8-K,8.01,results,Other Events (8-K),0,,,"The
terms of the Notes are governed by a base indenture, dated as of April 26, 2013 (the Base Indenture), by and between the Company and Deutsche Bank Trust Company Americas, as trustee (the Trustee), as supplemented by a second
supplemental indenture, dated as of October 29, 2015, by and between the Company and the Trustee (the Second Supplemental Indenture). An affiliate of the Trustee is a lender under the Companys committed credit facility. The Trustee
and its affiliates have also in the past performed, and may continue to perform, cash management, counterparty, financial advisory or other services for the Company, for which they have received, or may receive, customary fees and commissions. In
addition, Deutsche Bank Securities Inc., an affiliate of the Trustee, was an underwriter for the offering of the Notes. Copies of the Base Indenture and the Supplemental Indenture, including the form of Notes, the terms of which are incorporated
herein by reference, are attached as Exhibits 4.1 and 4.2, respectively, to this Current Report on Form 8-K.",nlp\raw_data\sec_filings_8k\nke\8-K\0001193125-15-357983.txt
138,0001193125-16-743821-0,0001193125-16-743821,NKE,,2016-10-21,sec,8-K,8.01,results,Other Events (8-K),0,,,"The terms of the Notes are governed by a base indenture, dated as of April 26, 2013 (the Base Indenture), by and between the Company and
Deutsche Bank Trust Company Americas, as trustee (the Trustee), as supplemented by a third supplemental indenture, dated as of October 21, 2016, by and between the Company and the Trustee (the Third Supplemental
Indenture). An affiliate of the Trustee is a lender under the Companys committed credit facility. The Trustee and its affiliates have also in the past performed, and may continue to perform, cash management, counterparty, financial
advisory or other services for the Company, for which they have received, or may receive, customary fees and commissions. In addition, Deutsche Bank Securities Inc., an affiliate of the Trustee, was an underwriter for the offering of the Notes. Copies of the Base Indenture and the Third Supplemental Indenture, including the form of Notes, the terms of which are incorporated herein by reference, are attached as Exhibits 4.1 and 4.2, respectively, to this Current Report on Form 8-K.",nlp\raw_data\sec_filings_8k\nke\8-K\0001193125-16-743821.txt
139,0001193125-20-026172-0,0001193125-20-026172,NKE,,2020-02-06,sec,8-K,7.01,results,Regulation FD Disclosure (8-K),0,,,"The information contained in this Current Report shall not be deemed “filed” for purposes of Section 18 of the Securities Exchange Act of 1934, as amended (the “Exchange Act”), or incorporated by reference in any filing under the Securities Act of 1933, as amended, or the Exchange Act, except as shall be expressly set forth by specific reference in such a filing.",nlp\raw_data\sec_filings_8k\nke\8-K\0001193125-20-026172.txt
140,0001193125-20-084362-0,0001193125-20-084362,NKE,,2020-03-25,sec,8-K,8.01,results,Other Events (8-K),0,,,"A novel strain of coronavirus (COVID-19) that was first identified in Wuhan, China in December 2019, and subsequently declared a pandemic by the World Health Organization, has surfaced in nearly all regions around the world and resulted in travel restrictions and business slowdowns or shutdowns in affected areas. As a result, COVID-19 has impacted our business globally, including through store closures or reduced operating hours and/or decreased retail traffic. In particular, the outbreak and preventive measures taken have had a material negative impact on our sales and operations in Greater China during the third quarter of fiscal 2020 following the temporary closure of, or reduced operating hours in, approximately 75 percent of NIKE-owned and partner stores in Greater China. Similarly, effective as of March 16, 2020, we temporarily closed stores in multiple regions around the world, including in the United States, Canada, Western Europe, Australia and New Zealand, and as a result, we expect our sales and business in these regions will be adversely impacted. Additional store closures by us and our partners globally have been and may be required and there can be no assurance as to how long these closures may remain in effect. Furthermore, even after reopening there can be no assurance as to the time required to regain operations and sales at prior levels.",nlp\raw_data\sec_filings_8k\nke\8-K\0001193125-20-084362.txt
141,0001193125-20-084362-1,0001193125-20-084362,NKE,,2020-03-25,sec,8-K,8.01,results,Other Events (8-K),1,,,"Furthermore, even after reopening there can be no assurance as to the time required to regain operations and sales at prior levels. However, as of March 24, 2020, approximately 80 percent of NIKE-owned and partner stores in Greater China have reopened and are operating at normal business hours, and we have seen the Greater China business begin to recover with continued strong digital demand and retail store traffic increasing on a week-over-week basis through March 24, 2020. Third quarter results contain several non-comparable transactions. In February, we announced the execution of agreements to transition our NIKE Brand businesses in Brazil, Argentina, Chile and Uruguay to strategic distributor partnerships. As a result, we classified the assets and liabilities of the entities to be sold as held-for-sale on our Unaudited Consolidated Balance Sheets and recognized a non-recurring, non-cash charge of $400 million. This charge primarily reflects the anticipated release of associated cumulative foreign currency translation losses and could fluctuate due to changes in exchange rates up to the date of close. Additionally, we completed the sale of the Hurley brand and recognized an immaterial gain on sale. Both the Hurley gain on sale and the charge associated with the transition in South America were recognized in Other (income) expense, net on our Unaudited Consolidated Statements of Income. As a result of the sale of the Hurley business, the Company estimates that revenue growth in North America was adversely impacted by approximately 1-2 percentage points during the third quarter.",nlp\raw_data\sec_filings_8k\nke\8-K\0001193125-20-084362.txt
142,0001193125-20-084362-2,0001193125-20-084362,NKE,,2020-03-25,sec,8-K,8.01,results,Other Events (8-K),2,,,"As a result of the sale of the Hurley business, the Company estimates that revenue growth in North America was adversely impacted by approximately 1-2 percentage points during the third quarter. COVID-19 has also impacted our distribution centers and our third party manufacturing partners and other vendors, including through the effects of facility closures, reductions in operating hours, labor shortages, and real time changes in operating procedures to accommodate social distancing guidelines. Additionally, this outbreak may impact distribution and logistics providers’ ability to operate or may increase their operating costs. These supply chain effects may have an adverse effect on our ability to meet consumer demand, including digital demand, and could result in an increase in our costs of production and distribution, including increased freight and logistics costs and other expenses. and operations will be affected by this outbreak, and the effects could be material. We have sufficient liquidity to operate through cash, short-term investments and our undrawn revolving credit facility, but COVID-19 has resulted in significant disruption of global financial markets, which could have a negative impact on our ability to access capital in the future. Given the uncertainty in the circumstances, we may, in addition to this offering, pursue other actions to enhance our liquidity position, which could include increasing our borrowing capacity under our commercial paper program and entering into new credit facilities, to the extent available.",nlp\raw_data\sec_filings_8k\nke\8-K\0001193125-20-084362.txt
143,0001193125-20-084362-3,0001193125-20-084362,NKE,,2020-03-25,sec,8-K,8.01,results,Other Events (8-K),3,,,"Given the uncertainty in the circumstances, we may, in addition to this offering, pursue other actions to enhance our liquidity position, which could include increasing our borrowing capacity under our commercial paper program and entering into new credit facilities, to the extent available. •
 Other (income) expense, net was $297 million comprised primarily of a non-recurring, non-cash charge of $400 million related to the execution of agreements to transition the Company’s operating models in Brazil, Argentina, Chile and Uruguay. This charge largely reflects the anticipated release of associated cumulative foreign currency translation losses. 3 
Corporate revenues consist primarily of foreign currency hedge gains and losses related to revenues generated by entities within the NIKE Brand geographic operating segments and Converse but managed through the Company's central foreign exchange risk management program. 3 
Corporate consists primarily of unallocated general and administrative expenses, including expenses associated with centrally managed departments; depreciation and amortization related to the Company’s corporate headquarters; unallocated insurance, benefit and compensation programs, including stock-based compensation; and certain foreign currency gains and losses, including certain hedge gains and losses. For the three and nine months ended February 29, 2020, Corporate includes the non-recurring charge, recognized as a result of the Company’s decision to transition its operations in Brazil, Argentina, Chile and Uruguay to third-party distributors. This charge primarily reflects the anticipated release of associated non-cash cumulative foreign currency translation losses. partners and higher costs related to factory cancellations to manage future inventory.",nlp\raw_data\sec_filings_8k\nke\8-K\0001193125-20-084362.txt
144,0001193125-20-084362-4,0001193125-20-084362,NKE,,2020-03-25,sec,8-K,8.01,results,Other Events (8-K),4,,,partners and higher costs related to factory cancellations to manage future inventory. Gross margin also declined due to changes in foreign exchange rates and incremental tariffs in North America.,nlp\raw_data\sec_filings_8k\nke\8-K\0001193125-20-084362.txt
